purchase_id,customer_id,product_id,category,purchased_at,quantity,rating,review,is_holdout
O1286,C0181,P0518,Healthwear,2026-06-08,2,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 😆,0
O1287,C0197,P0336,PC_Peripherals,2026-06-08,1,5,가벼워서 장시간 써도 부담 없습니다. 라방에서 싸게 사서 더 만족스러워요. ❣️,0
O1288,C0275,P0345,PC_Peripherals,2026-06-08,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 가족한테도 추천했어요.,0
O1289,C0125,P0123,Cosmetics,2026-06-09,1,4,진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,1
O1290,C0145,P0567,Healthwear,2026-06-09,1,3,착화감은 괜찮은데 족저근막염은 그대로예요. 무난한데 이 가격이면 좀 비싼 느낌입니다.,0
O1291,C0082,P0345,PC_Peripherals,2026-06-10,1,4,가벼워서 장시간 써도 부담 없습니다. 반응속도 빠르고 연결도 안정적이에요. 게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,1
O1292,C0103,P0095,Cosmetics,2026-06-10,2,3,향은 호불호 갈릴 것 같아요. 트러블 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,1
O1293,C0117,P0306,PC_Peripherals,2026-06-10,1,3,성능은 괜찮은데 소프트웨어가 좀 불편하네요. 손 큰 편이라 사이즈가 살짝 작게 느껴져요.,0
O1294,C0279,P0221,PC_Peripherals,2026-06-10,1,5,키감 때문에 바꿨는데 아주 만족합니다. 그립감 좋고 손목 피로가 확실히 덜합니다. 가족한테도 추천했어요.,1
O1295,C0121,P0567,Healthwear,2026-06-11,1,2,뒤꿈치가 까져서 못 신겠어요. 발볼이 좁아서 새끼발가락이 너무 아픕니다. 반품 고민 중입니다.,1
O1296,C0206,P0415,Healthwear,2026-06-11,3,3,실물이 사진보다 좀 투박해요. 사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 다음엔 다른 제품 써보려고요.,0
O1297,C0243,P0173,Cosmetics,2026-06-11,3,5,민감성 피부인데 자극 없이 잘 맞았어요. 배송 진짜 빨라요.,1
O1298,C0011,P0441,Healthwear,2026-06-12,1,3,포장이 부실해서 아쉬웠습니다. 무난한데 이 가격이면 좀 비싼 느낌입니다. 사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요.,1
O1299,C0089,P0120,Cosmetics,2026-06-12,1,5,장벽손상 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 다 쓰면 또 살 것 같아요. 🥰,0
O1300,C0126,P0100,Cosmetics,2026-06-12,2,5,좋아요,0
O1301,C0181,P0095,Cosmetics,2026-06-12,1,1,포장이 부실해서 아쉬웠습니다. 발림성이 뻑뻑하고 밀려서 못 쓰겠어요. 다음엔 다른 제품 써보려고요.,1
O1302,C0281,P0145,Cosmetics,2026-06-12,1,5,가성비 좋네요,0
O1303,C0032,P0230,PC_Peripherals,2026-06-14,1,2,박스가 찌그러진 채로 도착해서 좀 당황했어요. 연결이 자꾸 끊겨서 스트레스입니다. 생각보다 무거워서 손목이 더 아파요. 다음엔 다른 제품 써보려고요.,1
O1304,C0115,P0129,Cosmetics,2026-06-14,3,4,좋아요,0
O1305,C0132,P0192,Cosmetics,2026-06-15,1,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 👍🏻,1
O1306,C0151,P0235,PC_Peripherals,2026-06-15,1,5,가벼워서 장시간 써도 부담 없습니다. 반응속도 빠르고 연결도 안정적이에요. 26000DPI 광학센서 체감이 확실하네요.,1
O1307,C0163,P0509,Healthwear,2026-06-15,1,5,포장 상태 깔끔하게 잘 왔습니다. 워킹화로 매일 신고 있는데 발이 안 피곤해요. 재구매 의사 있습니다. 😆,0
O1308,C0184,P0260,PC_Peripherals,2026-06-15,1,5,좋아요,0
O1309,C0185,P0387,PC_Peripherals,2026-06-15,1,3,보통이에요,0
O1310,C0212,P0553,Healthwear,2026-06-15,1,5,,0
O1311,C0112,P0500,Healthwear,2026-06-16,1,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 다음엔 다른 라인도 사보려고요.,0
O1312,C0166,P0412,Healthwear,2026-06-16,1,3,실물이 사진보다 좀 투박해요. 무난한데 이 가격이면 좀 비싼 느낌입니다. 다음엔 다른 제품 써보려고요.,1
O1313,C0226,P0472,Healthwear,2026-06-16,1,4,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 발땀 걱정 덜었습니다. 진작 살 걸 그랬어요.,1
O1314,C0027,P0299,PC_Peripherals,2026-06-17,1,5,가벼워서 장시간 써도 부담 없습니다. 쟁여두려고 하나 더 담았습니다.,0
O1315,C0096,P0264,PC_Peripherals,2026-06-17,1,4,2.4GHz 무선 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 👍,0
O1316,C0014,P0230,PC_Peripherals,2026-06-18,3,3,키감은 좀 나아졌는데 마감이 아쉽습니다. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요.,1
O1317,C0286,P0165,Cosmetics,2026-06-18,1,4,가성비 좋네요,0
O1318,C0114,P0038,Cosmetics,2026-06-19,1,5,복합성 피부인데 자극 없이 잘 맞았어요. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O1319,C0147,P0111,Cosmetics,2026-06-19,2,5,배송 진짜 빨라요. 트라넥삼산 들어간 제품 찾고 있었는데 딱이네요. 순하게 잘 맞아서 두 번째 구매입니다. 민감성 피부인데 자극 없이 잘 맞았어요.,1
O1320,C0167,P0366,PC_Peripherals,2026-06-19,1,5,착용압박 때문에 바꿨는데 아주 만족합니다. 반응속도 빠르고 연결도 안정적이에요. 무선 이어폰 중에 이 가격대에서 이 정도면 훌륭하죠. 재구매 의사 있습니다.,0
O1321,C0017,P0038,Cosmetics,2026-06-20,1,2,다크서클에는 전혀 변화가 없네요. 민감성 피부에는 좀 자극이 있었어요. 향이 너무 강해서 쓰기 힘들었습니다.,0
O1322,C0027,P0212,PC_Peripherals,2026-06-20,1,3,성능은 괜찮은데 소프트웨어가 좀 불편하네요. 가격 생각하면 좀 아쉽네요.,1
O1323,C0048,P0461,Healthwear,2026-06-20,2,5,포장 상태 깔끔하게 잘 왔습니다. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,1
O1324,C0259,P0458,Healthwear,2026-06-20,1,3,그냥 그래요,0
O1325,C0117,P0037,Cosmetics,2026-06-21,2,4,좋아요,1
O1326,C0180,P0011,Cosmetics,2026-06-21,3,5,잘 쓰고 있어요,1
O1327,C0197,P0099,Cosmetics,2026-06-22,5,5,추천합니다,0
O1328,C0215,P0446,Healthwear,2026-06-22,1,5,정사이즈로 딱 맞았어요.,1
O1329,C0017,P0430,Healthwear,2026-06-23,2,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. ❣️,0
O1330,C0056,P0395,PC_Peripherals,2026-06-23,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 가족한테도 추천했어요.,0
O1331,C0161,P0256,PC_Peripherals,2026-06-23,1,4,무선 이어폰 중에 이 가격대에서 이 정도면 훌륭하죠. 지연시간 때문에 바꿨는데 아주 만족합니다. 다 쓰면 또 살 것 같아요. 🙂,1
O1332,C0170,P0526,Healthwear,2026-06-23,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O1333,C0241,P0582,Healthwear,2026-06-23,1,5,정사이즈로 딱 맞았어요. 라방에서 싸게 사서 더 만족스러워요. 다음엔 다른 라인도 사보려고요.,0
O1334,C0246,P0313,PC_Peripherals,2026-06-23,1,5,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠.,1
O1335,C0300,P0438,Healthwear,2026-06-23,1,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 쟁여두려고 하나 더 담았습니다.,0
O1336,C0114,P0066,Cosmetics,2026-06-24,1,5,주문하고 다음날 바로 도착했네요. 복합성 피부인데 자극 없이 잘 맞았어요. 쟁여두려고 하나 더 담았습니다.,0
O1337,C0120,P0482,Healthwear,2026-06-24,1,4,발볼압박 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 다음엔 다른 라인도 사보려고요.,1
O1338,C0256,P0345,PC_Peripherals,2026-06-25,1,5,2.4GHz 무선 체감이 확실하네요. 쟁여두려고 하나 더 담았습니다.,1
O1339,C0018,P0169,Cosmetics,2026-06-26,1,5,글루타치온 들어간 제품 찾고 있었는데 딱이네요. 재구매 의사 있습니다.,0
O1340,C0175,P0461,Healthwear,2026-06-26,1,4,런닝화로 매일 신고 있는데 발이 안 피곤해요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 배송 진짜 빨라요. 쟁여두려고 하나 더 담았습니다.,1
O1341,C0092,P0038,Cosmetics,2026-06-27,3,5,EGF 들어간 제품 찾고 있었는데 딱이네요.,1
O1342,C0109,P0592,Healthwear,2026-06-27,1,4,배송 빨라요 👍,1
O1343,C0206,P0449,Healthwear,2026-06-27,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
O1344,C0289,P0145,Cosmetics,2026-06-27,1,5,민감성 피부인데 자극 없이 잘 맞았어요. 피지과다 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 쟁여두려고 하나 더 담았습니다.,1
O1345,C0047,P0053,Cosmetics,2026-06-28,1,5,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,1
O1346,C0093,P0442,Healthwear,2026-06-28,1,5,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 가볍고 통기성 좋아서 여름에 신기 좋네요. 가족한테도 추천했어요.,1
O1347,C0018,P0067,Cosmetics,2026-06-29,1,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O1348,C0102,P0532,Healthwear,2026-06-29,1,4,정사이즈로 딱 맞았어요.,1
O1349,C0124,P0038,Cosmetics,2026-06-29,1,5,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 재구매 의사 있습니다.,0
O1350,C0211,P0472,Healthwear,2026-06-29,1,1,별로예요,1
O1351,C0235,P0183,Cosmetics,2026-06-29,1,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 지성 피부인데 자극 없이 잘 맞았어요.,0
O1352,C0282,P0515,Healthwear,2026-06-29,1,5,무난하게 좋습니다,0
O1353,C0300,P0403,Healthwear,2026-06-29,1,5,정사이즈로 딱 맞았어요. 발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 다음엔 다른 라인도 사보려고요.,1
O1354,C0017,P0423,Healthwear,2026-06-30,1,2,뒤꿈치가 까져서 못 신겠어요.,0
O1355,C0062,P0169,Cosmetics,2026-06-30,1,2,테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 기미에는 전혀 변화가 없네요.,1
O1356,C0149,P0445,Healthwear,2026-06-30,1,1,발볼이 좁아서 새끼발가락이 너무 아픕니다.,0
O1357,C0206,P0285,PC_Peripherals,2026-06-30,2,4,반응속도 빠르고 연결도 안정적이에요.,0
O1358,C0096,P0068,Cosmetics,2026-07-01,1,5,세라마이드 들어간 제품 찾고 있었는데 딱이네요. 건조함 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 다음엔 다른 라인도 사보려고요.,0
O1359,C0235,P0256,PC_Peripherals,2026-07-01,2,4,무선 이어폰 중에 이 가격대에서 이 정도면 훌륭하죠. 지연시간 때문에 바꿨는데 아주 만족합니다. 라방에서 싸게 사서 더 만족스러워요. 다음엔 다른 라인도 사보려고요.,1
O1360,C0263,P0576,Healthwear,2026-07-01,1,5,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 일상화로 매일 신고 있는데 발이 안 피곤해요. 라방에서 싸게 사서 더 만족스러워요.,0
O1361,C0005,P0386,PC_Peripherals,2026-07-02,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 그립감 좋고 손목 피로가 확실히 덜합니다. 쟁여두려고 하나 더 담았습니다.,1
O1362,C0224,P0403,Healthwear,2026-07-02,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 일상화로 매일 신고 있는데 발이 안 피곤해요.,0
O1363,C0046,P0028,Cosmetics,2026-07-03,2,4,주문하고 다음날 바로 도착했네요. 진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 지성 피부인데 자극 없이 잘 맞았어요. ❣️,0
O1364,C0078,P0169,Cosmetics,2026-07-03,1,5,배송 진짜 빨라요. 건성 피부인데 자극 없이 잘 맞았어요.,1
O1365,C0104,P0038,Cosmetics,2026-07-03,1,4,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 가족한테도 추천했어요.,1
O1366,C0115,P0274,PC_Peripherals,2026-07-03,1,4,라방에서 싸게 사서 더 만족스러워요. 게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠. 채터링 때문에 바꿨는데 아주 만족합니다. 풀배열 체감이 확실하네요. 다음엔 다른 라인도 사보려고요.,1
O1367,C0260,P0230,PC_Peripherals,2026-07-03,1,4,만족합니다,1
O1368,C0275,P0539,Healthwear,2026-07-03,1,5,정사이즈로 딱 맞았어요.,1
O1369,C0017,P0028,Cosmetics,2026-07-04,3,4,포장 상태 깔끔하게 잘 왔습니다. 프로폴리스 들어간 제품 찾고 있었는데 딱이네요. 다음엔 다른 라인도 사보려고요.,0
O1370,C0184,P0335,PC_Peripherals,2026-07-04,1,5,배송 진짜 빨라요. 무선 이어폰 중에 이 가격대에서 이 정도면 훌륭하죠. 반응속도 빠르고 연결도 안정적이에요. 그립감 좋고 손목 피로가 확실히 덜합니다.,1
O1371,C0017,P0230,PC_Peripherals,2026-07-05,1,1,돈 아까워요,0
O1372,C0143,P0504,Healthwear,2026-07-05,1,5,,0
O1373,C0191,P0038,Cosmetics,2026-07-05,3,4,배송 빠르고 포장도 꼼꼼해서 좋았어요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,0
O1374,C0196,P0306,PC_Peripherals,2026-07-05,1,5,게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠. 쟁여두려고 하나 더 담았습니다. 👍,0
O1375,C0143,P0345,PC_Peripherals,2026-07-06,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 반응속도 빠르고 연결도 안정적이에요.,0
O1376,C0281,P0330,PC_Peripherals,2026-07-06,2,5,26000DPI 광학센서 체감이 확실하네요. 그립감 때문에 바꿨는데 아주 만족합니다. 가벼워서 장시간 써도 부담 없습니다. 라방에서 싸게 사서 더 만족스러워요. ❣️,0
O1377,C0152,P0449,Healthwear,2026-07-07,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 칼발이라 신발 고르기 어려웠는데 이건 정말 편해요.,1
O1378,C0173,P0306,PC_Peripherals,2026-07-07,1,4,그립감 좋고 손목 피로가 확실히 덜합니다. 쟁여두려고 하나 더 담았습니다.,1
O1379,C0190,P0449,Healthwear,2026-07-07,1,4,잘 쓰고 있어요,0
O1380,C0020,P0430,Healthwear,2026-07-08,1,4,워킹화로 매일 신고 있는데 발이 안 피곤해요. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 가족한테도 추천했어요.,0
O1381,C0051,P0185,Cosmetics,2026-07-08,2,5,라방에서 싸게 사서 더 만족스러워요. 순하게 잘 맞아서 두 번째 구매입니다.,1
O1382,C0236,P0038,Cosmetics,2026-07-08,1,3,가격 생각하면 용량이 살짝 아쉽네요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요.,1
O1383,C0010,P0553,Healthwear,2026-07-09,1,3,무난한데 이 가격이면 좀 비싼 느낌입니다. 며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요. 착화감은 괜찮은데 발땀은 그대로예요. 택배 박스 안에 완충재가 하나도 없더라고요.,1
O1384,C0212,P0397,PC_Peripherals,2026-07-09,1,4,무소음 클릭 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 사무용 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 가족한테도 추천했어요. 😊,1
O1385,C0113,P0103,Cosmetics,2026-07-10,2,3,,1
O1386,C0162,P0360,PC_Peripherals,2026-07-10,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 유선 연결 체감이 확실하네요. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 가족한테도 추천했어요. ❣️,0
O1387,C0214,P0547,Healthwear,2026-07-10,1,5,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 정사이즈로 딱 맞았어요. 주문하고 다음날 바로 도착했네요. 다 쓰면 또 살 것 같아요.,1
O1388,C0145,P0526,Healthwear,2026-07-11,1,2,테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 발볼이 좁아서 새끼발가락이 너무 아픕니다.,0
O1389,C0206,P0538,Healthwear,2026-07-11,1,5,잘 쓰고 있어요,0
O1390,C0133,P0546,Healthwear,2026-07-12,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 다 쓰면 또 살 것 같아요.,0
O1391,C0197,P0306,PC_Peripherals,2026-07-12,1,4,가벼워서 장시간 써도 부담 없습니다.,0
O1392,C0089,P0052,Cosmetics,2026-07-13,2,5,탄력저하 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 👍,0
O1393,C0114,P0093,Cosmetics,2026-07-13,1,4,잘 쓰고 있어요,1
O1394,C0190,P0463,Healthwear,2026-07-13,1,5,일상화로 매일 신고 있는데 발이 안 피곤해요. 쟁여두려고 하나 더 담았습니다.,1
O1395,C0218,P0060,Cosmetics,2026-07-13,2,5,순하게 잘 맞아서 두 번째 구매입니다. 나이아신아마이드 들어간 제품 찾고 있었는데 딱이네요. 다 쓰면 또 살 것 같아요.,1
O1396,C0219,P0310,PC_Peripherals,2026-07-13,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 재구매 의사 있습니다.,1
O1397,C0241,P0082,Cosmetics,2026-07-13,2,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 포장 상태 깔끔하게 잘 왔습니다.,0
O1398,C0259,P0052,Cosmetics,2026-07-13,1,4,순하게 잘 맞아서 두 번째 구매입니다.,0
O1399,C0283,P0553,Healthwear,2026-07-13,1,3,착화감은 괜찮은데 발땀은 그대로예요. 실물이 사진보다 좀 투박해요. 무난한데 이 가격이면 좀 비싼 느낌입니다. 가격 생각하면 좀 아쉽네요.,1
O1400,C0196,P0410,Healthwear,2026-07-14,1,4,정사이즈로 딱 맞았어요.,1
O1401,C0224,P0284,PC_Peripherals,2026-07-14,1,5,가성비 좋네요,0
O1402,C0288,P0532,Healthwear,2026-07-14,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 다음엔 다른 라인도 사보려고요. 😆,0
O1403,C0031,P0037,Cosmetics,2026-07-15,3,5,진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 홍조 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 가족한테도 추천했어요.,1
